user_gender,user_age,followers_count,following_count,is_verified,topic,content_length,has_media,device,language,likes,comments,shares,engagement_rate,account_age_days,engagement_tier
other,22,28197,9875,0,pets,123,1,tablet,fr,684,89,46,0.08130716153498677,1607,high
female,29,41005,3446,0,education,96,1,tablet,en,1574,189,59,0.06347338764984733,656,medium
other,24,55564,9423,0,education,91,1,web,en,1734,191,62,0.06454145478385186,2264,medium
female,25,65699,6628,0,health,106,1,iphone,de,2594,229,61,0.06323197460692653,0,low
other,31,37474,3960,0,finance,168,1,android,de,1300,142,129,0.07333553841930765,2542,high
female,47,153594,8124,0,travel,99,1,web,en,5011,298,246,0.0690513274177439,1892,high
other,25,43801,8956,0,books,151,0,android,en,1192,132,17,0.06420943858912975,1276,medium
male,50,113315,1171,0,education,68,0,iphone,fr,3587,399,321,0.06736224457113688,2085,medium
other,35,18337,7404,0,memes,132,0,web,tr,505,33,13,0.07171262266762214,870,high
male,43,27415,3135,0,fitness,123,1,android,de,978,121,29,0.09393123545849993,2489,high
other,36,24252,3881,0,fitness,88,1,iphone,en,879,93,69,0.07326960541452672,2109,high
other,53,119294,2144,0,books,152,0,iphone,en,2550,381,167,0.06959803324528101,1065,high
other,22,25782,3325,0,memes,133,0,android,tr,783,47,70,0.057642074213894286,2137,low
other,43,125268,2481,0,books,160,1,android,tr,4891,733,221,0.06506648611859024,764,medium
male,48,34871,3444,0,food,127,0,iphone,de,1333,173,56,0.0653476177454451,1450,medium
male,45,34220,9090,0,fitness,131,0,android,tr,1405,181,24,0.06283174062326932,3257,low
other,18,70063,2250,0,food,80,1,android,de,2060,218,71,0.06855901532787471,5,medium
male,41,89270,8508,1,gaming,124,0,iphone,fr,3192,228,261,0.07608303212010574,413,high
other,33,115476,9242,0,books,98,1,iphone,tr,3654,547,148,0.07380609645156785,2721,high
other,49,894,7542,0,politics,75,0,tablet,fr,30,3,1,0.06385077180628373,1535,medium
female,57,161046,1952,0,finance,116,1,tablet,fr,4571,473,144,0.05701612910655113,2366,low
female,21,74928,120,0,music,109,0,android,es,3135,360,218,0.07920655835670788,345,high
female,38,87041,142,0,politics,81,1,iphone,de,3626,486,150,0.06595744738486253,2715,medium
male,37,401,9245,0,memes,121,1,iphone,tr,12,1,0,0.04964937783794003,1318,low
male,16,75204,4186,0,memes,102,0,tablet,de,2228,280,205,0.0740073265180678,2250,high
other,53,92205,6137,0,fitness,182,1,iphone,fr,2829,293,153,0.07114590036644608,3211,high
male,49,81369,5977,0,finance,104,0,web,es,3210,438,105,0.05262973125137892,2570,low
other,18,47045,72,0,education,69,1,tablet,en,1386,108,126,0.06266486425067985,843,low
male,16,99970,1974,0,education,179,1,android,en,3869,253,113,0.061617443798825264,0,low
other,32,130667,5540,0,pets,120,1,android,tr,4834,248,272,0.06741215512131048,3568,medium
other,28,36113,910,0,technology,138,1,tablet,fr,1443,124,20,0.05876575577226068,654,low
male,52,73897,7691,0,technology,137,0,web,fr,1941,121,157,0.060593433996788036,339,low
female,27,85941,9432,0,health,95,0,tablet,de,2522,370,212,0.07458573242304971,884,high
female,32,161842,2209,0,fashion,93,0,iphone,de,4807,485,124,0.06210834503824129,513,low
male,29,169707,9521,0,technology,116,0,android,de,4556,572,222,0.0711685429847428,209,high
male,22,36096,4035,0,photography,148,0,web,fr,742,88,42,0.05879882139284381,2345,low
male,16,90163,3478,0,fashion,95,0,iphone,en,4549,614,60,0.0580446551299678,0,low
female,55,113083,509,0,photography,126,1,android,fr,4408,310,330,0.06997758688972697,376,high
other,43,129723,4951,0,travel,104,1,iphone,de,5052,611,354,0.071690371452935,2612,high
other,18,62204,1571,0,food,123,0,iphone,en,2513,278,57,0.07080799767944637,1658,high
male,26,16829,4873,0,fitness,110,0,iphone,es,711,102,50,0.0661334642044437,3130,medium
male,39,78496,6149,0,travel,96,1,iphone,fr,2755,359,196,0.0636941234502455,201,medium
female,16,106095,1373,0,art,179,0,web,tr,4685,548,435,0.07793595645849791,1982,high
female,48,129054,1031,0,health,124,0,iphone,es,4023,588,294,0.06066041071491362,2369,low
other,55,34770,1152,0,memes,125,1,iphone,fr,1114,82,99,0.07191823839977872,0,high
male,30,24990,7265,0,fitness,93,1,iphone,es,741,76,64,0.07435892730339783,0,high
female,49,3676,9618,0,technology,201,0,android,es,106,15,6,0.07057611112645928,320,high
male,30,148519,7752,0,memes,65,1,tablet,fr,4392,451,105,0.06054827790474149,1497,low
other,27,37200,5662,0,art,122,1,tablet,de,1288,108,102,0.05972063175270523,3440,low
other,16,5270,1088,0,education,137,1,tablet,en,114,8,10,0.06040120161445963,182,low
male,39,61668,618,0,memes,52,0,android,es,1929,196,43,0.056331380983890664,1974,low
female,21,36835,3993,0,fashion,115,0,android,fr,1886,255,162,0.06196523928732885,1749,low
female,28,79178,1800,0,music,97,0,android,en,3368,424,209,0.07359708980654481,1919,high
female,16,75219,1711,0,fitness,74,1,android,es,3814,281,366,0.07046622486250012,678,high
other,22,118749,974,0,photography,112,1,iphone,es,3918,529,289,0.06270255104079026,2501,low
male,55,116213,7421,0,fitness,120,0,iphone,tr,3899,274,166,0.0664816257667384,904,medium
female,46,51197,5278,0,memes,167,1,web,de,1904,138,136,0.06909587310717608,1903,high
male,37,105346,4253,0,gaming,142,0,web,fr,2472,234,215,0.07584763686418451,1442,high
female,49,30497,8620,0,music,180,1,tablet,fr,910,102,51,0.07000099136283162,722,high
male,36,94228,4190,0,health,124,1,android,tr,2788,226,205,0.07371887078542079,897,high
male,36,91733,3690,0,photography,116,0,tablet,tr,3734,218,363,0.0687484253719394,133,medium
other,45,31980,1318,0,technology,159,1,web,fr,1394,80,132,0.07525397253147403,2255,high
female,55,44400,9611,0,fitness,207,0,iphone,fr,1429,85,31,0.05371976375645351,524,low
other,40,30993,3788,0,finance,116,0,iphone,en,929,96,43,0.060873667154456614,2343,low
other,19,23144,1875,0,food,110,0,android,tr,1214,105,59,0.06441091684256128,1246,medium
female,41,36636,1655,0,photography,172,0,android,fr,1324,69,79,0.06539881280830599,1005,medium
other,53,21027,1719,0,fitness,103,0,iphone,es,666,38,54,0.06473586553631665,3321,medium
female,56,32978,989,0,health,142,0,android,fr,1178,117,96,0.07341299690969928,2569,high
other,22,95334,252,0,technology,99,1,iphone,tr,3797,402,303,0.0705210844670319,2286,high
male,18,82891,5367,0,memes,132,1,android,tr,3075,326,98,0.06397526707109943,833,medium
other,20,116386,2948,0,education,112,1,android,fr,3989,208,221,0.059095841861650254,2093,low
female,32,13908,3545,0,education,120,1,web,tr,490,41,24,0.07671686319161146,2398,high
male,36,6658,4708,0,politics,110,0,web,en,194,15,5,0.0639885572097147,3182,medium
other,34,79977,5216,0,music,132,1,tablet,fr,2226,308,128,0.06362201387951558,1559,medium
female,44,132798,5934,0,technology,149,1,web,en,4590,672,86,0.06433291788801364,22,medium
female,37,12873,5831,0,travel,97,1,iphone,fr,496,34,10,0.05580832584351389,1541,low
other,55,107570,4235,0,fashion,139,0,android,tr,3325,450,234,0.07013505333523244,1523,high
female,51,25757,951,0,education,96,1,iphone,fr,749,40,38,0.06102874830996757,3588,low
male,16,63577,2985,0,pets,160,1,android,tr,2350,254,160,0.06500692164538574,2738,medium
male,21,39922,1460,0,technology,148,0,tablet,de,1163,92,46,0.07405883707428797,848,high
female,37,167535,6301,0,politics,67,0,iphone,de,4767,478,89,0.059063359977414534,1385,low
male,19,53046,182,0,finance,160,1,android,fr,1393,76,64,0.06652484158666873,2259,medium
other,32,74389,6504,0,technology,151,1,iphone,tr,1779,239,25,0.07637183153799985,3036,high
female,19,13585,968,0,music,144,1,iphone,fr,526,51,46,0.07156465437214794,232,high
other,44,53157,737,0,fashion,172,1,tablet,tr,1757,150,87,0.06468212126896859,846,medium
male,49,107246,8134,0,photography,138,1,tablet,en,3630,215,217,0.058982149441681266,3089,low
male,16,28548,4061,0,education,176,1,tablet,tr,961,81,54,0.057279348702297825,164,low
other,31,52000,4223,0,photography,152,1,android,es,2029,155,21,0.061319119126884904,1250,low
female,30,100322,9584,0,travel,171,1,iphone,fr,4762,514,439,0.06498612558917741,3073,medium
other,51,922,7542,0,education,110,1,iphone,tr,25,1,2,0.05002130234243426,1608,low
female,53,27165,4952,0,books,99,1,tablet,es,1097,70,13,0.061567012860353446,827,low
other,25,20746,4637,0,politics,153,0,iphone,tr,645,74,22,0.062117753343772994,940,low
male,49,81252,2571,0,books,174,0,iphone,de,3207,290,305,0.07071275049110724,3044,high
male,48,39448,6753,0,pets,118,1,android,fr,1623,224,31,0.05716047505759426,3209,low
female,21,137076,6949,0,fashion,130,0,tablet,tr,4271,447,233,0.0613366776759256,534,low
other,44,64064,2528,0,finance,87,0,iphone,fr,2104,211,71,0.0653202888029425,2354,medium
other,46,93516,5469,0,food,106,0,web,de,2796,257,261,0.06703577280300001,2932,medium
female,45,91979,545,0,health,106,0,iphone,tr,2102,188,108,0.07495070123566344,1774,high
female,18,57202,1090,0,food,151,1,web,tr,1843,217,39,0.0681643527037256,216,medium
female,42,97390,6119,0,photography,118,1,tablet,es,2920,293,114,0.055561625256788025,3382,low
other,36,35016,5163,0,food,144,0,android,tr,1514,190,88,0.07174745179675232,1128,high
female,55,88406,4687,0,food,103,0,android,fr,3956,541,192,0.0711898726014169,551,high
female,54,178958,8091,0,politics,187,0,tablet,tr,4427,615,370,0.06790798567137891,518,medium
male,43,68234,3233,0,music,162,0,web,de,2830,193,87,0.05729638052354074,3193,low
female,25,38909,8589,0,fitness,90,0,web,es,1662,150,96,0.07716187832672435,2478,high
other,53,91961,1112,0,music,93,0,android,tr,3163,260,121,0.059868866336043575,960,low
female,22,48290,8589,0,fashion,151,1,web,fr,1709,181,87,0.07332945640468808,2722,high
female,27,41682,7292,0,politics,153,0,web,en,1604,187,76,0.06446727841514228,1765,medium
other,51,128484,202,0,finance,121,1,android,en,4632,433,301,0.07115276602829505,1334,high
other,53,121513,8646,0,books,124,1,android,tr,3332,385,276,0.08109010765438741,1069,high
female,46,14751,4556,0,photography,116,0,android,tr,611,68,16,0.07152551851179632,1915,high
male,24,95154,4424,0,politics,120,1,iphone,es,4365,293,78,0.05886438645850579,1709,low
female,29,21081,5755,0,memes,95,0,iphone,es,590,56,40,0.07311475519574218,1877,high
other,25,79690,7162,0,health,158,0,web,es,2373,209,215,0.06282224517874499,1010,low
other,57,90874,3643,0,food,153,0,web,es,3405,365,199,0.06694882298540883,1134,medium
male,36,97165,1528,0,technology,129,1,android,es,4653,303,331,0.056954593467271886,1289,low
female,27,28302,3620,0,memes,147,1,android,es,1101,141,36,0.0602883001305403,1674,low
male,16,139642,4294,0,gaming,136,0,tablet,tr,4766,584,234,0.06849972295568658,2334,medium
female,50,140534,3535,0,pets,86,0,web,fr,3852,383,42,0.06681732816931031,2801,medium
female,54,97805,72,0,photography,67,1,android,fr,4150,551,366,0.06035327376422325,3115,low
other,54,37451,6917,0,memes,74,0,iphone,en,1278,179,119,0.07450315455528413,525,high
female,27,36410,9248,0,health,133,0,iphone,es,1070,98,81,0.062374534776665935,3264,low
male,47,40711,8201,0,pets,167,0,android,de,2648,184,235,0.07706151873449714,1786,high
female,45,10325,2426,0,finance,121,1,iphone,en,271,19,11,0.058861627815806596,2890,low
other,16,61246,6060,0,travel,108,0,android,en,2601,287,240,0.06070180972313258,2422,low
male,36,68913,1612,0,fitness,199,1,android,es,2106,113,160,0.06389844115993507,2565,medium
male,29,78530,6741,0,finance,81,1,iphone,en,2434,246,137,0.0597982722439052,1034,low
female,26,127988,3713,0,technology,226,0,iphone,es,3568,452,222,0.07725211810567041,1142,high
female,49,117493,7451,1,finance,153,0,iphone,tr,3585,242,230,0.06612804869331533,2614,medium
male,44,49712,5731,0,music,155,0,tablet,es,3117,439,187,0.0683169067289784,3247,medium
female,57,1311,1370,0,pets,62,0,android,fr,56,5,2,0.07351815019510052,911,high
other,16,23115,7852,0,technology,90,1,tablet,en,759,47,17,0.05761783855879039,1302,low
female,57,87128,9499,0,gaming,120,0,web,es,2985,286,227,0.0591208003356479,2912,low
male,46,151985,3404,0,education,154,0,tablet,es,4718,663,166,0.07145010947664981,1260,high
male,46,88702,4762,0,politics,91,1,android,fr,2510,209,198,0.059385880257269694,696,low
male,27,140910,8703,0,memes,144,0,android,fr,4169,510,369,0.06271193877289076,2337,low
other,43,135026,4562,0,education,173,0,iphone,tr,4645,262,355,0.06908583377483696,21,high
female,42,57207,4814,0,health,184,0,tablet,es,3130,435,279,0.07647940773949785,1743,high
male,37,122429,422,0,photography,201,0,web,en,4414,261,177,0.05532932047075428,1853,low
female,34,28757,698,0,memes,76,1,android,fr,857,98,12,0.059409517205540295,901,low
female,45,79659,9737,0,fitness,109,0,web,de,3414,181,130,0.05806755107341416,715,low
other,47,164829,3719,0,technology,177,1,iphone,de,4869,256,414,0.0754094936128705,3466,high
female,32,11196,919,0,travel,230,0,tablet,tr,286,22,7,0.061905992033577335,2515,low
female,24,22960,9277,0,food,133,1,iphone,en,716,48,33,0.05916268852233183,2865,low
female,51,66590,9526,0,health,163,0,android,de,4202,556,379,0.07451012123324934,2353,high
male,39,57505,8157,0,politics,76,0,tablet,en,2520,228,38,0.05487803273411421,1050,low
male,19,119958,2848,0,technology,122,1,iphone,es,2836,311,275,0.06377311416949388,2935,medium
male,39,58183,9828,0,education,155,1,tablet,de,2167,281,95,0.06777240147310061,1153,medium
female,39,1254,2986,0,memes,77,0,tablet,tr,75,8,7,0.07756997756195697,3023,high
other,17,73588,2250,0,politics,139,0,web,de,2007,191,79,0.06602071166327715,96,medium
other,36,50020,5117,0,technology,94,0,tablet,es,1659,142,76,0.06625879620042824,1637,medium
other,27,67270,6086,0,finance,185,1,tablet,de,1798,111,168,0.06541760099873516,2803,medium
other,16,36958,2146,0,fitness,92,1,web,en,1160,75,39,0.06189686738495815,2756,low
male,18,95820,8625,0,pets,105,1,web,tr,2908,156,275,0.06397400866858999,1221,medium
other,39,116497,7862,0,food,90,0,android,tr,3754,532,283,0.06987526865340318,1422,high
female,16,92005,8665,0,food,91,0,iphone,de,2709,286,85,0.06710668254935552,75,medium
female,32,153603,4004,0,travel,78,0,iphone,de,3362,308,150,0.06467572864935305,1392,medium
female,54,68275,1688,0,gaming,141,0,iphone,es,1936,274,169,0.0729977612040695,1328,high
male,47,84881,8914,0,fashion,126,0,web,es,4095,207,79,0.05460022160549439,0,low
female,37,68095,1356,0,gaming,59,0,iphone,en,2116,212,116,0.06153628279230092,2508,low
other,42,169342,5052,0,art,116,0,android,fr,4637,540,261,0.07044138029121257,1708,high
female,48,163699,8318,0,health,103,1,android,fr,4402,594,211,0.07679230593997159,847,high
female,45,135097,2419,0,finance,125,0,android,fr,4914,589,135,0.06676834059473166,2545,medium
male,16,43464,2934,0,books,110,0,iphone,es,1173,89,89,0.06375790662825728,2456,medium
male,24,36784,9093,0,pets,112,0,android,de,1038,141,96,0.0722219372055275,1727,high
other,41,112206,4342,0,technology,151,0,iphone,en,2471,160,51,0.056272059675752086,2466,low
female,17,41016,717,0,food,125,1,android,es,1647,85,154,0.07506040689730367,2935,high
female,30,45820,7920,0,music,121,1,android,fr,1664,190,48,0.06532806126779987,2437,medium
male,46,10009,4166,0,travel,164,1,tablet,de,345,33,11,0.059243069043738286,1209,low
other,53,43789,4280,0,technology,85,0,iphone,en,1619,136,110,0.06527925811530504,3255,medium
other,16,9965,6163,0,fitness,103,1,tablet,es,379,49,21,0.06100967854972629,692,low
other,55,9795,4672,0,music,153,0,iphone,fr,543,31,17,0.06188036598802531,0,low
male,18,77487,5122,0,education,180,0,iphone,de,2854,333,172,0.06710869386868447,3125,medium
other,16,84771,2737,0,fitness,148,0,android,tr,2615,202,142,0.06550315549316962,1921,medium
male,30,114118,5298,0,travel,65,0,android,fr,4197,496,55,0.06797507995094677,2318,medium
male,28,12217,803,0,fitness,107,1,iphone,de,311,35,27,0.06832113206609515,2041,medium
male,25,63897,5530,0,photography,71,1,web,en,2077,128,129,0.064198464969082,833,medium
female,17,67439,5941,0,politics,171,0,web,fr,1735,259,130,0.0699401472822016,383,high
male,47,136890,7156,0,fashion,171,1,iphone,en,4321,245,372,0.05659229150839266,2467,low
male,30,132232,342,0,technology,198,1,android,de,3681,184,361,0.06569757337226684,1145,medium
female,50,146204,8716,1,food,114,0,android,es,4543,517,66,0.06357102053956556,1383,medium
male,18,186286,2221,0,technology,114,0,tablet,en,4854,439,280,0.0665234071909035,2625,medium
other,43,84724,5409,0,fashion,85,0,iphone,tr,2817,276,241,0.06886770938953868,2814,high
male,27,100115,2515,0,art,85,0,android,es,2903,400,174,0.06738004337200397,3197,medium
female,51,146686,941,0,technology,147,0,iphone,de,4533,499,77,0.07201749549604324,1052,high
female,25,58185,2517,0,memes,98,0,tablet,de,2070,129,140,0.05862039789935657,75,low
male,16,100597,334,0,politics,187,0,tablet,tr,3195,360,114,0.06594287969719251,1194,medium
other,43,194926,7759,0,gaming,107,1,tablet,de,4573,478,348,0.07312137796006664,1017,high
male,18,66095,4287,0,travel,69,0,android,en,2386,304,138,0.0727242200171084,1395,high
female,28,97631,3771,0,pets,101,1,web,de,2998,269,188,0.06876658193171699,950,medium
other,42,86295,2969,0,food,117,0,iphone,fr,2251,299,120,0.08281328362306209,2586,high
male,33,132264,9782,0,gaming,158,1,android,fr,3663,426,245,0.0731693785656649,1824,high
male,52,107591,6112,0,health,201,1,web,en,3600,393,146,0.07300682046235403,1144,high
other,25,10963,146,0,finance,101,0,android,es,673,59,38,0.0629042550292489,1479,low
female,43,18006,1945,0,gaming,107,1,tablet,tr,551,32,24,0.05862954895365317,451,low
other,42,36368,9375,1,politics,132,0,android,en,2133,290,140,0.06577181351610623,3212,medium
male,49,17317,7053,0,finance,132,0,android,es,462,41,16,0.07107360819721861,426,high
male,17,59805,949,0,travel,97,1,iphone,de,1918,222,94,0.06894053327946091,907,high
female,22,112142,8740,0,art,134,1,iphone,es,3137,223,286,0.06963402051800345,130,high
female,48,3583,4863,1,politics,190,0,android,es,137,19,7,0.06308681487780406,1936,low
other,44,65160,3266,1,politics,114,0,iphone,tr,3235,178,217,0.06408689691563725,2704,medium
other,36,118630,8850,0,pets,107,1,iphone,tr,3811,378,294,0.06746805082401205,2381,medium
male,37,5526,4095,0,art,111,0,iphone,fr,172,25,6,0.06686788071240371,1905,medium
male,20,97228,2520,0,pets,163,1,android,es,3588,296,71,0.06787400085493729,2457,medium
male,40,12772,6112,0,food,101,0,android,de,429,61,27,0.06474648902152852,3295,medium
male,41,42310,1983,0,pets,105,0,web,de,910,68,33,0.06830124805603317,306,medium
other,17,25511,6160,0,memes,73,1,iphone,de,742,98,27,0.06455320867700041,596,medium
male,36,172231,4219,0,music,121,1,tablet,fr,4803,551,116,0.06894098871460447,2861,high
female,45,166129,4747,1,fitness,113,1,android,fr,4802,552,439,0.06909208931355419,2092,high
other,28,6189,2978,0,technology,158,1,iphone,es,158,14,6,0.07303775799024592,243,high
male,53,114311,2834,0,health,92,0,tablet,de,4048,361,387,0.06704564849466406,2370,medium
other,56,24207,5484,0,finance,136,0,android,de,1348,155,25,0.06516665407219288,811,medium
other,36,107077,1624,0,memes,128,0,android,tr,3704,246,235,0.06828118540863516,1091,medium
other,30,152800,5081,0,fashion,228,0,android,de,4413,646,407,0.0663064967752332,2531,medium
female,45,56495,852,0,photography,64,1,iphone,fr,2386,347,223,0.07233381483914743,3062,high
male,42,139595,1721,0,travel,98,1,iphone,fr,4929,471,281,0.06616481502956971,2304,medium
other,39,67894,6384,0,finance,113,0,iphone,tr,2576,287,146,0.06295084874008376,1592,low
male,43,29805,5274,0,photography,114,0,web,de,739,103,24,0.06271177058159003,0,low
other,16,148275,5500,0,technology,98,0,tablet,fr,4257,387,261,0.07201460335536108,2110,high
female,16,140813,1244,0,politics,76,0,web,de,4247,292,86,0.06072107240738494,366,low
other,16,166426,1929,0,travel,114,0,web,fr,4873,608,66,0.06781321230061442,1868,medium
female,28,89403,3771,0,health,134,0,web,en,2928,223,179,0.06557100226127284,932,medium
male,17,36792,8641,0,art,74,1,android,fr,1188,113,31,0.05708206234587026,547,low
other,38,17881,9983,0,technology,115,0,android,es,816,100,8,0.07103329138110026,1154,high
other,16,53838,9041,0,music,168,1,iphone,fr,3152,278,119,0.05608086655374721,1261,low
female,26,1693,8365,0,music,94,0,iphone,fr,43,3,1,0.05202951394282854,2767,low
other,49,50596,2070,0,politics,122,1,tablet,es,1619,151,26,0.06232922338344808,1019,low
female,34,64534,6022,0,music,187,0,web,fr,1709,144,112,0.06525244232596408,1536,medium
female,27,61377,5211,0,fashion,94,0,iphone,de,1515,104,58,0.05500883107151404,3151,low
other,53,32016,9471,0,pets,189,0,tablet,fr,851,43,78,0.06950184629515678,672,high
other,29,22735,6004,0,travel,94,0,android,fr,933,51,47,0.06760261027376016,1521,medium
male,45,32164,1599,0,photography,140,0,iphone,de,1195,136,50,0.0640512770861445,1363,medium
male,53,122648,6004,0,politics,163,1,android,fr,3671,529,201,0.06426771419175033,2471,medium
other,50,209941,3933,0,fitness,78,0,tablet,es,4613,435,58,0.0657504156296212,3333,medium
male,16,95920,2705,0,gaming,64,0,android,fr,2424,292,237,0.0716381175754087,376,high
male,45,25189,7180,0,finance,110,0,android,fr,719,75,36,0.05484821524462853,3115,low
other,29,66731,7626,0,art,153,1,android,es,2426,184,53,0.0746050431280809,1459,high
other,53,36634,6075,0,music,111,1,iphone,tr,1505,95,139,0.0704873234135932,2806,high
male,31,122812,5564,0,gaming,85,1,iphone,es,3561,319,236,0.07098606661547623,1139,high
other,49,107509,8611,0,music,112,0,web,es,4567,585,247,0.06666241757809396,2842,medium
female,44,43424,1681,0,gaming,102,0,tablet,es,1513,111,146,0.05613184258022593,2225,low
other,46,81882,5469,0,food,85,1,iphone,tr,2775,263,116,0.06878717964606385,2964,medium
female,32,100632,9845,0,pets,156,0,android,en,2506,365,129,0.06451539063343777,2816,medium
male,55,59732,365,0,health,150,0,iphone,es,2094,271,121,0.06985480382626337,2718,high
male,55,59679,6004,0,travel,159,1,android,fr,3679,321,277,0.06464126986739456,2488,medium
female,33,12135,2342,0,health,109,0,android,en,333,30,11,0.05974662043970236,1756,low
other,16,78829,6039,0,politics,97,0,android,en,3079,429,174,0.06467177182010224,2363,medium
other,51,19980,4308,0,gaming,107,1,android,en,595,51,29,0.06318202749708933,859,low
male,31,25613,6574,0,technology,161,0,iphone,fr,921,125,76,0.06661307140510343,1400,medium
male,40,11552,8639,0,politics,137,1,tablet,tr,413,48,6,0.07876211280719354,1782,high
male,35,46432,3840,0,travel,173,0,android,de,1353,168,125,0.08462576359151999,2723,high
other,36,82239,8243,1,technology,80,0,tablet,fr,3923,463,276,0.0774829275542524,2422,high
other,43,1753,5226,0,pets,156,1,iphone,en,66,8,1,0.07345900416820343,1392,high
other,57,46717,5484,0,technology,227,0,iphone,de,1406,119,96,0.06757947371925685,720,medium
other,39,15814,961,0,music,136,1,android,tr,616,42,27,0.07219931622275909,2578,high
other,51,64293,7334,0,health,151,1,android,tr,3253,439,234,0.07081774394570524,2126,high
female,52,16568,1300,0,fashion,182,1,tablet,tr,453,41,30,0.05351207562272024,0,low
other,55,105228,6968,0,travel,87,1,tablet,en,2775,274,92,0.07125754374888817,1921,high
male,26,148412,6028,0,gaming,182,0,iphone,de,5052,337,372,0.07286831715106286,2546,high
female,20,37508,6458,0,fitness,127,1,android,tr,2108,294,208,0.07271131005746453,2148,high
female,26,38701,7983,0,food,95,1,iphone,en,1147,162,114,0.06462859102138706,1299,medium
female,33,79817,6736,0,food,145,0,android,en,4071,473,226,0.06537365794729194,588,medium
female,48,96791,1649,0,technology,141,0,iphone,en,3035,154,176,0.053620853459723186,1864,low
other,37,90470,2099,0,travel,92,1,tablet,es,3759,234,255,0.07205701813665807,1317,high
female,23,36727,6915,0,health,113,0,tablet,en,1548,194,44,0.05542146978556059,2407,low
other,33,122686,2732,0,art,128,0,android,es,4505,569,427,0.07225327323399912,1301,high
female,16,85326,2154,0,health,82,0,iphone,es,2906,190,278,0.060847510984177976,2546,low
female,36,23408,4773,0,art,117,1,tablet,es,907,73,22,0.056309727742452916,0,low
other,43,117473,9784,0,fitness,147,1,tablet,tr,3487,321,277,0.06843461019381407,1875,medium
male,50,122737,5550,0,pets,148,0,tablet,en,4441,622,290,0.06655055566354028,3198,medium
male,42,51091,5260,0,gaming,80,0,android,de,1448,161,17,0.07045105979197885,490,high
male,42,69503,6416,0,fitness,70,1,web,es,2239,224,86,0.05945021338868621,1356,low
other,27,76319,1458,0,health,119,1,tablet,es,2999,422,142,0.06477839268779284,126,medium
other,48,66655,8899,0,travel,99,0,android,en,2777,181,89,0.05166706867785664,2991,low
other,18,79972,2733,0,health,68,1,iphone,fr,3902,339,114,0.051049780180842975,134,low
male,23,53409,9919,0,finance,119,1,android,tr,1694,114,136,0.07686355212967579,1324,high
other,47,112221,3047,0,fitness,117,0,tablet,fr,4092,595,169,0.081909097411921,2153,high
other,22,53559,1997,0,education,101,0,android,de,3360,238,206,0.06584668484567205,1030,medium
female,16,130723,2676,0,fashion,103,0,android,de,4877,623,102,0.06128122288369662,2937,low
other,36,39629,3177,0,finance,83,1,iphone,es,1607,230,145,0.06888953910823584,3122,high
male,23,157654,6176,0,fitness,159,0,iphone,de,4039,391,42,0.06929201553392364,329,high
female,44,89796,8785,0,health,100,1,iphone,fr,4369,501,198,0.06129970926939298,0,low
female,46,7932,6189,0,books,129,0,iphone,fr,371,28,5,0.06385272823670678,2717,medium
female,28,22272,3545,0,travel,181,1,android,en,642,67,40,0.07076142272903549,414,high
other,17,5974,6349,0,fashion,204,0,web,de,154,15,3,0.060012218441245095,1516,low
other,18,102391,3006,0,health,163,1,tablet,tr,4070,414,59,0.062111749057686,231,low
other,26,54785,9315,0,art,167,0,android,es,2085,137,30,0.06356599949838489,0,medium
female,21,89955,6413,0,photography,110,0,tablet,de,2630,244,58,0.05777188413123294,3279,low
other,49,68984,3778,0,pets,176,1,android,fr,4271,429,380,0.07051520313917874,1522,high
other,26,71342,217,0,travel,92,1,web,tr,3838,389,264,0.06539853676928034,662,medium
male,34,95093,6104,0,art,131,1,android,tr,3331,337,96,0.06511325690603008,407,medium
other,16,149412,6358,0,fitness,132,0,android,es,3857,462,130,0.07537118101208608,137,high
female,25,126492,6777,0,music,52,0,tablet,en,4573,229,247,0.06198498951260857,1297,low
male,23,137185,7885,0,fashion,195,1,web,es,4393,522,197,0.07079288473909436,1768,high
male,22,128033,7296,0,music,115,1,android,fr,3433,434,285,0.057956563850373545,2582,low
other,37,172115,8643,0,art,156,0,tablet,de,3994,418,319,0.06463367274006611,3271,medium
other,52,41934,4044,0,gaming,70,0,web,es,1584,166,140,0.0689355779540349,1276,high
male,46,40357,3444,0,memes,94,0,web,en,1348,115,18,0.07369408542884345,1362,high
female,55,42571,7843,0,finance,99,0,web,fr,989,87,82,0.053138066896242404,582,low
other,32,69295,257,0,fashion,111,1,android,es,3351,176,252,0.06488756588583008,716,medium
male,40,134220,1793,0,politics,79,0,iphone,fr,3626,212,241,0.07126178868003945,812,high
male,18,26733,6317,0,memes,147,1,iphone,de,1163,123,99,0.06632572369139805,1391,medium
female,23,63192,3369,0,photography,146,1,iphone,tr,2069,113,199,0.06512692006384388,3272,medium
female,26,69619,583,0,fitness,160,1,tablet,fr,2396,122,37,0.06199831228169102,3109,low
other,38,79118,6156,0,gaming,126,1,android,de,3268,443,216,0.07034074149341113,1278,high
female,20,64338,6413,0,politics,120,1,android,en,2659,177,98,0.07186173761499927,3292,high
other,21,130901,768,0,books,193,0,tablet,en,4005,581,225,0.0695401175746262,1388,high
male,56,54916,477,0,finance,131,0,android,de,1499,159,141,0.07555558235457874,856,high
female,24,41431,5586,0,technology,185,1,tablet,tr,1372,116,72,0.06126995403479549,3041,low
