user_gender,user_age,followers_count,following_count,is_verified,topic,content_length,has_media,device,language,likes,comments,shares,engagement_rate,account_age_days,engagement_tier
female,48,5350,600,0,fitness,96,0,iphone,tr,264,26,13,0.0566,1010,low
other,19,36367,6496,0,finance,129,0,tablet,fr,1831,239,122,0.0603,1414,high
male,52,69252,7880,0,photography,79,1,iphone,es,3413,191,218,0.0552,1910,low
other,26,39303,403,0,food,101,1,iphone,de,1954,251,118,0.0591,0,high
female,46,77957,9604,1,music,200,1,web,es,3763,407,158,0.0555,2330,low
male,17,95156,9911,0,finance,89,0,tablet,en,4828,375,348,0.0583,2030,medium
male,56,45175,9506,0,politics,81,0,web,es,2220,158,207,0.0572,408,medium
female,28,79565,403,1,technology,92,1,web,de,4055,348,278,0.0588,2925,high
male,19,24307,3081,0,education,208,1,iphone,tr,1281,68,21,0.0564,1218,low
other,20,41519,6442,1,fashion,142,1,android,de,2034,239,150,0.0584,505,medium
male,43,78857,663,0,fitness,114,0,tablet,tr,3878,245,370,0.057,2781,medium
other,22,92198,5478,0,gaming,76,1,tablet,fr,4718,659,365,0.0623,2767,high
other,27,60242,6509,0,health,142,1,android,fr,2890,225,80,0.053,1397,low
other,53,5268,8803,0,health,135,1,web,es,266,15,14,0.056,1936,low
other,37,39177,8441,0,education,140,0,web,fr,1976,141,74,0.0559,360,low
female,48,57842,4745,0,fashion,89,0,web,en,2834,150,138,0.054,1710,low
other,33,3299,3131,0,technology,136,1,web,en,159,8,1,0.0509,3219,low
male,22,45544,6273,0,gaming,113,0,web,tr,2278,324,67,0.0586,1871,medium
female,30,21386,9248,0,gaming,86,0,tablet,es,1059,125,92,0.0597,3338,high
other,19,49117,1029,0,travel,127,0,web,es,2509,257,131,0.059,720,high
male,60,62978,2561,0,finance,75,1,android,de,3103,437,73,0.0574,80,medium
female,25,15838,4354,0,pets,106,1,web,tr,822,106,27,0.0603,1152,high
female,39,17914,4773,0,fashion,144,1,tablet,en,880,59,56,0.0555,0,low
male,38,78515,1746,0,finance,106,1,iphone,es,3863,330,178,0.0557,167,low
female,40,25291,256,0,travel,90,1,web,en,1257,84,54,0.0552,224,low
other,20,18032,7407,0,education,172,0,iphone,en,847,104,18,0.0537,33,low
other,31,59129,1458,0,health,119,1,tablet,es,2999,422,142,0.0603,126,high
female,41,53467,3278,1,gaming,100,0,iphone,en,2647,335,177,0.0591,2101,high
female,27,28797,5617,0,travel,107,1,web,es,1415,133,123,0.058,2206,medium
female,32,88309,6651,1,books,144,0,android,es,4491,276,348,0.0579,1117,medium
other,39,22473,8082,0,books,135,0,tablet,tr,1148,150,103,0.0623,3358,high
female,22,24730,5627,0,fashion,95,1,iphone,de,1205,94,109,0.0569,3315,medium
female,23,68672,2930,0,food,84,0,android,tr,3436,395,123,0.0576,736,medium
male,36,86206,3096,0,health,191,0,iphone,en,4318,615,244,0.0601,2547,high
male,35,86703,6441,0,fitness,80,1,iphone,de,4325,605,344,0.0608,2303,high
male,39,54853,4190,0,technology,109,1,web,tr,2733,346,78,0.0576,614,medium
male,19,26659,3353,0,fashion,73,1,android,en,1385,199,99,0.0631,2689,high
female,16,91720,2809,0,finance,83,0,tablet,en,4631,312,307,0.0572,633,medium
female,45,33823,5061,0,art,74,0,web,en,1708,109,142,0.0579,0,medium
male,37,82534,8336,0,fitness,151,1,iphone,es,4032,208,111,0.0527,1357,low
male,48,55795,3233,0,health,102,1,web,en,2839,379,269,0.0625,3226,high
male,26,53334,9833,0,technology,117,0,android,es,2716,281,61,0.0573,1226,medium
male,17,64231,3189,0,food,100,0,tablet,de,3170,236,220,0.0565,2675,low
female,43,88070,9546,0,food,204,1,tablet,de,4426,529,335,0.0601,2177,high
male,16,87684,6806,0,gaming,118,1,android,de,4375,553,388,0.0606,3002,high
other,37,6920,7089,0,travel,124,0,tablet,es,409,33,8,0.065,1762,high
female,58,67590,3129,1,gaming,173,1,web,fr,3377,338,315,0.0596,2962,high
female,56,9743,1300,0,fashion,182,1,tablet,tr,453,41,30,0.0538,0,low
other,31,91447,4856,0,music,202,0,web,de,4593,266,151,0.0548,1834,low
other,43,54067,6517,0,education,104,0,android,tr,2706,294,88,0.0571,2793,medium
other,20,70068,663,0,music,114,0,android,es,3539,500,273,0.0615,239,high
male,39,71480,6132,0,books,165,1,android,tr,3479,190,327,0.0559,3089,low
other,34,87639,5081,0,books,61,0,web,de,4317,593,55,0.0567,2347,medium
female,40,61661,719,0,education,160,0,iphone,de,3203,258,138,0.0584,3123,medium
female,18,33776,427,0,pets,129,1,iphone,de,1628,239,66,0.0572,1930,medium
female,24,88610,2805,0,fashion,104,0,iphone,tr,4454,589,160,0.0587,505,medium
other,38,23514,6685,0,fashion,112,1,web,en,1159,74,73,0.0555,316,low
other,38,23514,6685,0,books,135,0,tablet,fr,1186,88,61,0.0568,276,medium
male,25,37687,1033,0,food,169,1,iphone,es,1865,120,129,0.0561,66,low
male,54,5114,7169,0,books,143,1,iphone,tr,242,18,8,0.0524,647,low
male,52,35654,6158,0,education,112,0,web,fr,1771,242,133,0.0602,1011,high
other,16,25698,8890,0,photography,161,1,web,fr,1300,75,100,0.0574,86,medium
male,45,92843,994,0,pets,144,1,iphone,tr,4744,373,451,0.06,136,high
other,34,34688,9816,0,art,110,0,web,es,1699,139,39,0.0541,1315,low
female,23,37928,7729,0,finance,165,0,tablet,tr,1973,252,33,0.0595,2145,high
other,26,62598,544,0,photography,141,1,web,de,3161,312,100,0.0571,438,medium
female,25,15838,4354,0,fitness,201,1,web,fr,770,60,26,0.054,799,low
other,54,74573,9452,0,education,104,0,tablet,tr,3712,437,358,0.0604,3496,high
male,18,38007,9841,0,finance,150,1,tablet,de,1926,172,55,0.0566,95,low
other,24,66716,1193,0,politics,91,1,iphone,es,3316,360,146,0.0573,117,medium
male,47,36549,4202,0,gaming,128,1,tablet,es,1839,127,93,0.0563,2056,low
other,30,13704,146,0,fashion,83,1,android,tr,700,58,51,0.059,1407,high
female,31,59548,9385,0,fashion,94,0,tablet,tr,2906,274,167,0.0562,0,low
other,44,89811,9550,0,fitness,177,0,tablet,es,4629,497,187,0.0592,2773,high
other,28,3578,8978,0,books,107,1,android,de,188,10,6,0.057,108,medium
female,26,66594,9196,0,food,145,1,web,tr,3330,346,295,0.0596,310,high
female,31,981,5085,0,education,104,1,android,de,37,4,0,0.0418,313,low
female,38,9704,1067,0,food,80,1,tablet,en,465,27,18,0.0526,612,low
female,54,10243,8341,0,art,99,1,iphone,tr,522,72,10,0.059,2470,high
other,51,93382,3524,0,memes,199,1,android,fr,4687,594,391,0.0607,3104,high
male,42,64879,8086,1,fashion,105,1,android,es,3272,331,241,0.0592,1249,high
female,16,52452,7166,0,finance,145,0,tablet,fr,2659,146,152,0.0564,567,low
female,48,29447,7204,0,food,110,0,web,tr,1447,128,137,0.0581,1672,medium
female,47,86855,9432,0,travel,146,1,android,tr,4372,325,198,0.0564,2378,low
female,30,87127,9403,0,finance,92,0,iphone,en,4372,316,57,0.0545,2285,low
female,35,25169,3193,0,gaming,110,0,web,tr,1314,162,28,0.0598,1571,high
male,28,73037,4186,0,art,110,1,tablet,en,3632,277,285,0.0574,3259,medium
other,20,18032,7407,0,photography,123,1,web,de,899,92,70,0.0588,0,high
female,32,29462,6446,0,pets,93,0,tablet,tr,1508,203,105,0.0616,3591,high
female,45,11513,805,0,education,107,0,tablet,tr,538,72,24,0.0551,0,low
male,58,46910,3892,0,books,70,0,web,en,2437,346,97,0.0614,1853,high
male,34,86456,8495,0,music,114,1,web,fr,4288,290,276,0.0561,3249,low
male,46,3960,3715,1,finance,72,0,web,en,193,25,14,0.0586,2883,medium
female,53,60520,6823,0,fashion,128,1,web,es,3021,420,70,0.058,1337,medium
female,16,59907,7218,0,photography,124,0,tablet,es,3041,237,273,0.0593,154,high
female,35,46588,1119,0,fashion,105,0,iphone,tr,2268,181,142,0.0556,2423,low
male,41,44927,9886,0,gaming,100,0,android,tr,2237,281,157,0.0595,2689,high
female,56,85798,9951,0,gaming,91,0,tablet,tr,4157,326,67,0.053,2515,low
female,24,7117,6651,0,music,126,0,tablet,en,349,28,10,0.0544,1033,low
female,16,77336,2665,0,music,176,0,iphone,fr,3911,285,147,0.0562,707,low
female,56,14357,8000,0,photography,129,1,web,tr,733,40,29,0.0559,1800,low
female,52,94084,7571,0,gaming,82,1,iphone,tr,4689,445,394,0.0588,109,high
female,36,12861,567,0,pets,101,0,android,en,676,99,24,0.0621,1997,high
female,34,96343,9997,0,finance,179,1,web,fr,4885,298,428,0.0582,2750,medium
female,32,49190,3040,0,politics,107,0,web,fr,2447,199,179,0.0574,3136,medium
female,37,94800,1456,0,books,165,1,android,es,4781,555,94,0.0573,1007,medium
male,36,57089,1075,0,travel,103,1,web,es,2931,355,192,0.0609,3141,high
male,16,43733,6045,0,photography,174,0,tablet,fr,2138,122,112,0.0542,127,low
other,44,69369,8612,0,music,116,0,tablet,en,3438,394,113,0.0569,2102,medium
female,57,68919,8564,0,education,149,1,web,tr,3439,261,244,0.0572,1848,medium
male,46,63283,6273,1,fashion,93,0,tablet,tr,3099,258,157,0.0555,3461,low
other,33,66798,6857,0,technology,113,0,iphone,tr,3252,374,43,0.0549,734,low
male,60,29244,2382,0,finance,83,0,android,tr,1439,208,38,0.0576,3113,medium
female,33,13948,625,0,photography,148,0,web,de,659,46,53,0.0543,316,low
other,49,73653,4084,0,books,106,0,tablet,de,3624,430,86,0.0562,2423,low
female,30,26308,1254,0,gaming,115,1,tablet,es,1340,67,60,0.0558,1852,low
male,21,24227,7071,0,fashion,143,1,web,fr,1181,71,48,0.0537,2507,low
other,19,36367,6496,0,photography,150,1,web,tr,1809,101,111,0.0556,1305,low
male,47,10422,1183,0,books,110,0,web,fr,512,51,10,0.055,1783,low
other,44,59126,8860,0,technology,177,1,tablet,tr,2950,195,30,0.0537,2483,low
other,38,16235,9647,0,memes,99,1,iphone,tr,832,49,55,0.0577,2526,medium
female,56,26544,1284,0,fashion,193,1,android,tr,1273,129,44,0.0545,2440,low
male,30,96159,1631,0,fitness,158,0,android,es,4723,401,122,0.0546,203,low
male,35,51510,9050,0,finance,115,1,web,de,2593,207,75,0.0558,718,low
male,21,50964,1154,0,education,108,1,tablet,de,2557,208,114,0.0565,321,low
other,59,90517,4450,0,fitness,119,0,android,tr,4526,552,433,0.0609,3208,high
male,16,10680,2989,0,art,118,0,web,en,484,46,36,0.053,1610,low
other,41,14021,6099,0,fitness,169,1,tablet,en,707,102,7,0.0582,3044,medium
female,23,1955,2605,0,technology,213,0,iphone,fr,89,6,4,0.0506,1445,low
female,44,46053,5972,0,art,170,1,web,de,2227,321,218,0.0601,1647,high
male,29,54511,1537,0,books,99,0,tablet,tr,2676,137,235,0.0559,0,low
female,25,51390,4830,0,health,143,1,web,tr,2600,383,88,0.0598,1607,high
female,39,84140,9135,0,travel,89,0,web,tr,4128,610,180,0.0585,1428,medium
male,52,73249,3779,0,travel,95,1,iphone,fr,3691,344,257,0.0586,1149,medium
other,32,563,250,0,pets,77,1,tablet,tr,40,5,0,0.0799,114,high
other,33,3983,7431,0,music,135,1,iphone,tr,200,16,9,0.0565,1586,low
male,34,17377,6574,0,food,81,1,web,en,878,109,47,0.0595,1336,high
male,36,70141,150,0,photography,185,1,android,es,3590,377,121,0.0583,579,medium
female,55,71759,7244,0,memes,144,1,tablet,es,3546,227,195,0.0553,1377,low
female,42,85536,4250,0,fashion,155,1,android,tr,4346,219,340,0.0573,3258,medium
female,20,18534,3949,0,health,72,1,android,en,948,82,63,0.059,3007,high
male,58,65531,7706,0,health,125,0,web,es,3272,265,160,0.0564,963,low
female,38,7349,2342,0,health,122,1,android,fr,395,55,9,0.0625,1545,high
other,32,59500,8993,0,books,78,0,android,de,2916,311,127,0.0564,2912,low
other,56,18695,552,0,politics,73,0,android,de,957,55,47,0.0566,2005,low
other,45,86300,6820,0,health,187,1,iphone,fr,4239,626,194,0.0586,1488,medium
male,22,12321,9108,0,photography,137,0,iphone,en,627,66,51,0.0604,506,high
female,53,31991,6610,0,books,175,0,tablet,es,1597,197,97,0.0591,2150,high
other,31,54064,4421,0,books,101,0,iphone,tr,2725,208,207,0.0581,2877,medium
other,25,9008,199,0,pets,72,1,android,tr,423,45,22,0.0544,2000,low
male,42,64611,8139,0,health,120,1,android,fr,3211,384,302,0.0603,0,high
male,20,9928,3289,0,music,112,0,tablet,tr,501,43,21,0.0569,2693,medium
male,59,8723,964,0,music,113,0,tablet,de,446,41,30,0.0593,174,high
other,49,75514,1631,0,technology,214,1,android,en,3756,288,174,0.0559,645,low
male,34,45679,6813,0,fashion,168,1,iphone,en,2330,176,85,0.0567,144,medium
other,43,72409,9239,1,art,88,0,android,en,3486,271,244,0.0553,2098,low
other,60,36755,4576,0,health,181,1,android,tr,1773,172,166,0.0574,109,medium
female,50,18389,6981,1,politics,159,0,tablet,de,814,57,56,0.0504,465,low
female,60,85731,4056,0,books,101,0,tablet,en,4276,355,164,0.0559,673,low
other,56,61754,3922,0,politics,154,0,android,tr,3014,211,264,0.0565,1504,low
male,43,74702,2669,1,food,154,0,tablet,tr,3683,196,37,0.0524,2997,low
female,59,78881,3897,1,fitness,116,1,web,en,3929,475,161,0.0579,0,medium
female,30,3554,3637,0,memes,125,1,android,es,170,17,4,0.0537,174,low
other,29,38443,1666,0,food,68,1,tablet,en,1944,276,157,0.0618,1322,high
female,56,57256,7849,0,memes,109,0,web,es,2969,203,178,0.0585,386,medium
male,52,35382,4851,0,finance,83,0,iphone,es,1766,113,119,0.0565,346,low
female,30,87127,9403,0,finance,211,0,web,tr,4408,336,132,0.056,2296,low
male,45,6984,6583,0,gaming,79,1,iphone,tr,349,47,18,0.0593,2320,high
other,34,76797,795,0,books,151,0,android,en,3868,537,41,0.0579,2903,medium
female,33,66021,1800,0,art,103,1,iphone,fr,3426,239,261,0.0595,1734,high
female,25,7222,3591,0,food,111,0,iphone,es,347,46,20,0.0572,2268,medium
female,46,35173,3314,0,books,204,0,tablet,tr,1761,219,72,0.0583,3013,medium
other,60,57285,6968,0,books,116,1,iphone,tr,2898,278,81,0.0569,1961,medium
female,20,5279,2841,0,fitness,105,0,android,en,262,22,16,0.0568,2001,medium
other,16,94509,224,0,finance,164,0,web,tr,4793,703,66,0.0589,895,high
male,41,42472,8481,0,music,91,0,tablet,fr,2143,143,169,0.0578,2552,medium
female,16,31423,7095,1,education,105,1,android,es,1585,233,66,0.06,346,high
female,16,7126,7989,0,memes,124,1,tablet,es,367,33,26,0.0598,1443,high
male,24,89137,6793,0,photography,113,0,iphone,es,4506,391,102,0.0561,243,low
male,47,36549,4202,0,food,109,0,android,es,1865,127,138,0.0583,2078,medium
other,44,59126,8860,0,books,178,0,android,fr,2870,311,136,0.0561,2545,low
male,19,20352,8955,0,photography,109,0,iphone,tr,1021,117,98,0.0607,2071,high
other,56,16921,9680,0,technology,91,1,tablet,de,823,90,38,0.0562,499,low
male,28,65643,5622,0,fitness,119,0,web,es,3262,379,273,0.0596,2716,high
male,26,2234,7280,0,travel,72,1,tablet,de,121,12,4,0.0613,2278,high
other,60,44040,5540,0,photography,128,1,web,fr,2185,159,87,0.0552,1537,low
male,35,96689,1063,0,pets,77,1,iphone,tr,4825,528,241,0.0579,1766,medium
male,37,26506,2957,0,politics,90,1,android,en,1375,160,33,0.0592,164,high
male,59,34274,5421,0,technology,119,1,tablet,tr,1648,115,84,0.0539,1880,low
male,19,45423,1299,0,finance,126,0,tablet,de,2253,194,39,0.0547,2700,low
female,59,11396,6047,1,health,194,1,android,en,581,63,42,0.0602,3166,high
other,58,65942,4235,0,fashion,139,0,iphone,tr,3325,450,234,0.0608,1523,high
female,57,34267,2725,0,photography,145,0,android,en,1732,234,54,0.0589,548,high
other,56,16921,9680,0,politics,159,1,web,es,853,105,60,0.0602,815,high
female,42,91366,2494,0,gaming,161,1,web,en,4656,693,418,0.0631,2540,high
male,47,1768,8081,0,music,72,1,android,de,86,10,1,0.0549,1745,low
other,32,94045,8362,0,education,82,1,tablet,tr,4707,412,408,0.0588,1735,high
male,56,97893,9496,0,books,145,1,web,tr,4800,672,320,0.0592,3187,high
male,28,27594,199,0,fashion,76,1,web,es,1397,186,105,0.0612,154,high
other,56,74233,8787,0,fashion,133,1,android,en,3677,295,304,0.0576,1433,medium
female,41,75560,4999,0,gaming,143,1,android,es,3805,464,87,0.0576,2257,medium
female,35,25169,3193,0,fashion,152,0,iphone,en,1266,149,76,0.0592,1641,high
female,30,48048,9710,0,travel,94,1,iphone,tr,2365,276,142,0.0579,1296,medium
other,33,33076,4494,0,photography,130,1,web,fr,1609,229,80,0.058,1150,medium
other,47,65138,6068,0,travel,184,1,iphone,tr,3245,391,247,0.0596,776,high
male,22,90016,4472,0,memes,133,1,iphone,es,4669,570,363,0.0622,172,high
female,45,52762,5742,0,technology,125,0,iphone,fr,2635,196,235,0.0581,2683,medium
male,58,71019,154,0,travel,95,1,web,en,3572,320,349,0.0597,986,high
other,29,23382,4875,0,fitness,196,1,iphone,fr,1137,64,62,0.054,3076,low
female,35,50244,6171,1,memes,149,0,android,tr,2425,203,132,0.0549,1534,low
female,56,34130,5617,1,books,119,0,android,en,1734,254,113,0.0616,2415,high
male,18,48199,9358,0,books,73,1,android,de,2411,277,27,0.0563,404,low
other,42,93712,8314,0,fashion,109,1,tablet,en,4553,335,403,0.0565,1653,low
other,45,21307,9395,0,memes,122,0,tablet,fr,1031,123,15,0.0549,3249,low
male,39,54853,4190,0,fashion,130,1,android,de,2762,286,263,0.0604,680,high
female,56,36290,8452,0,education,122,1,iphone,fr,1801,127,137,0.0569,2018,medium
female,54,34343,5141,0,fashion,167,0,android,es,1709,218,115,0.0595,538,high
other,33,72400,1536,0,technology,100,1,tablet,tr,3673,434,258,0.0603,2816,high
other,20,18032,7407,0,music,104,1,web,es,870,89,60,0.0565,0,low
other,60,44475,6562,0,pets,93,1,android,fr,2298,134,125,0.0575,990,medium
female,18,10869,6442,0,music,106,0,android,tr,501,28,44,0.0527,438,low
male,16,80340,8506,0,pets,187,1,tablet,de,3979,273,196,0.0554,630,low
male,23,71886,2520,0,health,59,1,tablet,de,3623,238,309,0.058,2582,medium
male,37,95607,1509,0,photography,107,0,iphone,en,4752,574,266,0.0585,139,medium
other,33,94004,2765,0,art,181,1,web,en,4729,684,86,0.0585,236,medium
female,45,50059,9951,0,food,54,0,web,fr,2527,376,128,0.0605,2461,high
male,45,68568,1469,1,politics,107,0,iphone,de,3444,307,76,0.0558,3472,low
female,39,29306,4123,1,fitness,98,0,iphone,de,1505,210,31,0.0596,1373,high
other,36,9454,3154,0,finance,71,1,iphone,fr,434,22,7,0.049,1864,low
male,32,11894,2001,0,memes,120,0,tablet,es,620,49,48,0.0603,1596,high
female,59,87253,2901,0,gaming,130,0,web,es,4299,625,48,0.057,1274,medium
male,54,71337,8134,0,photography,138,1,tablet,en,3630,215,217,0.0569,3089,medium
male,22,18042,9688,1,books,129,1,tablet,de,910,60,55,0.0568,652,medium
female,45,17841,120,0,politics,90,1,iphone,es,901,53,70,0.0574,1761,medium
other,19,63976,5839,0,finance,162,0,iphone,es,3220,305,111,0.0568,2202,medium
female,25,51390,4830,0,fitness,114,1,web,fr,2528,337,170,0.0591,1732,high
other,28,48263,8071,0,food,122,0,android,de,2437,156,65,0.0551,3336,low
male,38,23292,7915,0,technology,183,1,web,fr,1174,114,55,0.0577,1760,medium
male,22,70386,3218,0,photography,92,1,android,tr,3476,198,227,0.0554,2995,low
other,50,16828,491,0,art,81,0,android,tr,888,46,83,0.0604,0,high
other,59,73922,6597,0,pets,149,1,android,fr,3719,299,278,0.0581,1958,medium
other,43,92184,1755,0,memes,135,0,tablet,de,4490,384,300,0.0561,2414,low
other,53,19623,3867,0,travel,90,1,android,de,1008,106,11,0.0573,1448,medium
female,49,59251,8457,0,technology,106,1,web,tr,2917,161,211,0.0555,3316,low
other,53,83359,736,0,gaming,100,1,tablet,tr,4098,300,165,0.0547,3394,low
other,17,73590,701,0,pets,78,1,tablet,fr,3668,509,210,0.0596,28,high
male,59,69965,6937,0,music,68,0,web,en,3513,380,46,0.0563,2858,low
male,23,52609,3270,1,music,80,0,iphone,tr,2615,221,173,0.0572,2632,medium
female,56,36290,8452,0,fashion,206,1,android,es,1874,256,107,0.0616,1907,high
other,22,58182,878,0,finance,131,0,iphone,en,2977,340,235,0.061,2981,high
male,60,79409,7724,0,politics,107,0,tablet,tr,3997,222,300,0.0569,1376,medium
male,19,17610,5773,0,travel,80,1,android,en,907,77,83,0.0606,608,high
male,41,66255,8420,0,politics,118,0,tablet,de,3231,372,162,0.0568,325,medium
male,40,93871,5767,0,music,129,0,web,fr,4748,478,219,0.058,2030,medium
female,26,748,5697,0,food,94,0,android,en,31,4,2,0.0495,2639,low
other,60,22438,1515,0,gaming,159,1,android,en,1101,79,100,0.057,764,medium
other,32,35922,6278,0,travel,121,0,iphone,tr,1742,148,67,0.0545,1832,low
male,41,43082,1612,0,fitness,199,1,android,es,2106,113,160,0.0552,2565,low
male,49,62285,9667,0,technology,162,1,android,tr,3148,243,147,0.0568,2120,medium
other,32,18937,6004,0,memes,102,1,iphone,fr,861,85,15,0.0507,1678,low
female,36,3370,4626,0,education,120,1,android,es,176,15,2,0.0573,821,medium
male,45,37936,9317,0,food,144,0,tablet,es,1941,195,38,0.0573,2238,medium
other,36,90550,8815,0,memes,117,0,iphone,tr,4611,353,342,0.0586,3362,medium
male,23,60056,9068,0,travel,120,1,android,es,2961,328,102,0.0565,970,low
male,24,25266,2588,0,art,115,1,android,fr,1297,127,88,0.0598,0,high
male,32,57829,4574,0,photography,161,0,iphone,fr,2829,342,104,0.0566,30,low
other,29,73203,2968,1,health,91,0,android,es,3554,295,303,0.0567,605,medium
male,49,72246,2454,0,fitness,136,1,tablet,fr,3524,413,88,0.0557,2025,low
female,26,61770,2979,0,education,90,1,iphone,tr,3121,265,144,0.0571,1654,medium
other,56,95972,4426,0,food,100,1,web,de,4735,328,409,0.057,1049,medium
male,33,2059,2745,0,music,128,0,android,tr,113,9,9,0.0636,207,high
other,39,3740,9433,0,art,109,0,tablet,de,195,22,10,0.0607,1828,high
other,36,90550,8815,0,education,132,1,iphone,de,4540,497,269,0.0586,3265,medium
other,55,82371,4660,0,music,145,1,android,de,4101,367,69,0.0551,2803,low
other,23,61087,7934,0,health,180,1,web,de,3130,447,58,0.0595,546,high
male,42,256,9245,0,health,92,1,iphone,de,11,1,0,0.0469,1089,low
male,32,52332,5664,0,music,165,1,tablet,fr,2570,320,145,0.058,2146,medium
other,37,93777,2442,0,gaming,94,1,tablet,es,4729,409,108,0.0559,427,low
male,48,51072,4762,0,art,107,1,web,fr,2585,363,135,0.0604,401,high
other,18,95963,1382,0,fashion,148,1,tablet,fr,4994,493,479,0.0622,3432,high
other,57,92995,5646,0,technology,149,1,web,tr,4742,560,198,0.0591,219,high
male,34,15198,7265,0,food,57,0,web,de,742,97,19,0.0565,95,low
male,56,16775,2908,0,fashion,53,0,iphone,es,851,86,49,0.0588,1104,high
male,51,72299,6734,0,books,122,1,tablet,tr,3685,293,202,0.0578,2962,medium
other,21,30162,6434,0,books,163,0,android,tr,1557,184,20,0.0584,0,medium
other,56,52266,1472,0,travel,95,0,tablet,tr,2649,248,214,0.0595,1070,high
male,58,3844,5896,0,food,117,1,web,tr,185,20,7,0.0552,1823,low
female,28,18696,6994,0,memes,173,0,android,tr,974,79,49,0.0589,2982,high
other,43,72409,9239,1,books,172,1,android,en,3530,326,318,0.0576,1812,medium
male,19,86640,4169,0,memes,131,0,iphone,fr,4294,429,163,0.0564,2709,low
male,18,16231,1734,0,pets,167,0,tablet,tr,775,76,62,0.0563,2089,low
female,40,68694,8000,0,music,105,0,tablet,es,3479,521,104,0.0597,2057,high
male,42,98571,9868,0,gaming,70,1,android,en,4966,299,390,0.0574,3529,medium
male,58,69136,9712,0,books,121,1,web,en,3423,374,284,0.059,1009,high
female,52,65693,3235,0,fitness,79,0,android,de,3302,324,218,0.0585,1819,medium
other,36,79344,2552,0,pets,116,1,android,fr,3946,216,249,0.0556,141,low
other,40,42979,1407,0,technology,165,0,iphone,fr,2271,287,185,0.0638,1186,high
male,39,5040,3493,0,pets,192,1,tablet,en,272,29,2,0.0601,408,high
male,39,34583,1361,0,technology,133,0,android,tr,1758,174,158,0.0604,1124,high
female,43,59233,6750,0,fashion,106,0,tablet,fr,2935,372,157,0.0585,1942,medium
other,25,44852,3696,0,food,131,0,web,de,2257,311,58,0.0585,201,medium
other,58,54675,1057,0,fashion,88,1,android,fr,2634,300,204,0.0574,2553,medium
female,60,48779,569,0,fashion,150,1,web,es,2463,360,189,0.0617,0,high
female,36,89508,5294,0,food,137,1,iphone,es,4473,532,94,0.057,710,medium
other,17,56820,6887,0,technology,91,1,tablet,de,2794,320,231,0.0589,0,high
other,48,30022,2791,0,travel,123,0,iphone,fr,1615,159,127,0.0633,2035,high
male,24,93248,9305,0,gaming,82,1,web,es,4601,677,384,0.0607,1684,high
other,43,34837,8871,0,fitness,167,1,web,es,1763,148,114,0.0581,1033,medium
female,43,72587,3093,0,finance,167,0,tablet,de,3676,239,235,0.0572,755,medium
male,28,34659,9220,0,education,110,1,web,de,1720,87,35,0.0531,2698,low
other,37,59616,9680,0,art,116,0,iphone,de,3066,322,263,0.0612,1250,high
male,39,38135,5481,0,travel,178,0,web,tr,1810,127,163,0.0551,2008,low
female,59,60743,3431,0,memes,121,1,iphone,fr,2938,174,114,0.0531,2245,low
other,43,84588,4938,0,gaming,98,0,iphone,fr,4101,297,377,0.0565,395,low
other,39,94603,4414,0,memes,103,0,iphone,tr,4714,512,78,0.0561,2118,low
other,32,39731,2604,0,education,77,1,web,en,1975,255,107,0.0588,1635,high
female,25,4001,212,0,finance,111,1,iphone,es,209,17,8,0.0585,2330,medium
other,58,96816,9435,0,memes,101,0,iphone,de,4850,428,314,0.0578,491,medium
other,53,53743,560,1,fashion,70,1,iphone,fr,2665,272,222,0.0588,32,high
other,60,89347,6574,0,health,93,1,iphone,en,4466,466,61,0.0559,1690,low
other,25,15226,1644,0,photography,91,1,tablet,tr,766,99,28,0.0586,2350,medium
male,39,74990,4220,0,books,98,0,web,es,3740,331,111,0.0558,2424,low
male,24,22602,4612,0,pets,209,0,tablet,tr,1147,154,19,0.0584,766,medium
female,59,11396,6047,1,fashion,68,0,android,tr,562,76,6,0.0565,2920,low
male,24,93248,9305,0,travel,91,1,tablet,es,4682,382,54,0.0549,2011,low
male,30,73456,3366,0,fashion,111,0,iphone,en,3754,404,340,0.0612,1213,high
male,25,900,9328,0,education,112,1,android,en,45,4,1,0.0556,1951,low
female,29,86398,8532,0,health,88,0,tablet,fr,4268,585,151,0.0579,2483,medium
other,46,66612,8821,0,memes,145,0,android,tr,3253,224,41,0.0528,1713,low
female,58,73396,5035,0,memes,95,0,tablet,tr,3798,524,209,0.0617,2099,high
male,56,83645,9416,0,health,119,1,iphone,tr,4239,539,348,0.0613,3281,high
female,49,88010,5184,0,travel,157,0,iphone,tr,4451,388,375,0.0592,1213,high
other,54,78744,4718,0,technology,150,1,tablet,de,3940,356,155,0.0565,1741,low
male,28,902,7118,0,music,148,1,tablet,de,41,5,2,0.0532,3415,low
other,33,3184,2978,0,technology,158,1,web,es,158,14,6,0.0559,243,low
female,59,81489,1125,0,gaming,65,1,android,en,4031,306,76,0.0542,3296,low
female,40,37952,5222,0,education,108,1,web,es,1959,143,188,0.0603,1530,high
male,53,75128,3739,0,food,103,0,android,en,3767,387,184,0.0577,3025,medium
other,52,86029,3778,0,gaming,123,1,web,en,4330,633,424,0.0626,1513,high
other,35,76707,6067,0,technology,91,1,android,fr,3845,570,174,0.0598,864,high
female,52,62547,9885,0,books,208,0,tablet,en,3155,238,242,0.0581,1964,medium
